53.012,58.058,58.741,59.074,59.474,59.885,60.321,60.717,61.44,61.819,62.367,62.991,63.625,64.436,64.91,65.765,66.298,67.145,67.999,68.55,69.681,70.287,71.051,71.823,72.493,73.209,73.91,74.62,75.315,75.828,76.339,76.731,77.334,77.546,77.758,77.958,77.969,77.922,77.875,77.722,77.534,76.979,76.766,76.28,75.673,75.052,74.512,73.874,73.161,72.445,71.798,71.002,70.287,69.409,68.861,68.087,67.522,66.64,65.981,65.357,64.807,64.282,63.612,63.146,62.809,62.25,61.859,61.296,60.941,60.744,60.255,60.203,59.274
53.638,58.125,58.914,59.367,59.819,60.07,60.572,60.941,61.636,62.198,62.705,63.328,64.011,64.59,65.357,66.184,66.817,67.598,68.375,69.123,69.904,70.793,71.615,72.505,73.27,73.91,74.716,75.53,76.149,76.766,77.357,77.828,78.392,78.72,79.012,79.094,79.141,79.094,79.106,78.849,78.591,78.392,77.84,77.322,76.754,76.03,75.482,74.68,73.898,73.222,72.42,71.737,70.928,70.189,69.235,68.599,67.748,67.031,66.551,65.892,65.089,64.692,64.114,63.573,62.9,62.406,61.924,61.558,61.217,60.823,60.599,60.295,59.314
53.735,58.272,58.981,59.341,59.739,60.057,60.664,60.98,61.715,62.25,62.939,63.547,64.217,64.897,65.663,66.336,67.132,68.037,68.936,69.83,70.62,71.602,72.25,73.173,73.91,74.728,75.53,76.315,77.062,77.864,78.369,78.942,79.479,79.874,79.979,80.396,80.396,80.385,80.361,80.025,79.921,79.455,78.895,78.369,77.817,77.038,76.399,75.554,74.764,73.946,73.088,72.201,71.308,70.719,69.743,68.986,68.3,67.447,66.602,66.082,65.255,64.846,64.243,63.599,62.887,62.432,62.081,61.767,61.282,60.809,60.651,60.361,59.513
54.039,58.326,58.941,59.527,59.858,60.308,60.757,61.374,61.859,62.367,63.276,63.663,64.487,65.204,66.006,66.779,67.635,68.387,69.409,70.201,71.284,72.079,73.088,73.898,74.752,75.649,76.541,77.392,78.275,79.129,79.665,80.257,80.755,81.182,81.366,81.711,81.723,81.734,81.642,81.32,81.09,80.674,80.188,79.618,78.895,77.993,77.44,76.517,75.589,74.728,73.838,72.894,72.006,71.186,70.324,69.533,68.599,67.736,67.044,66.539,65.612,65.025,64.307,63.78,63.405,62.796,62.263,61.845,61.558,61.151,60.73,60.599,59.58
54.233,58.594,59.247,59.739,60.163,60.506,60.915,61.427,62.081,62.614,63.211,64.024,64.782,65.472,66.437,67.031,67.999,68.911,69.842,70.731,71.749,72.736,73.705,74.74,75.625,76.588,77.522,78.416,79.444,80.257,80.951,81.355,82.136,82.639,82.993,83.13,83.141,83.164,82.993,82.902,82.776,82.056,81.504,80.801,80.072,79.327,78.462,77.463,76.541,75.565,74.68,73.741,72.858,71.945,70.842,69.979,69.023,68.175,67.51,66.64,65.955,65.127,64.628,64.166,63.483,62.991,62.354,61.989,61.623,61.217,60.73,60.638,59.659
54.191,58.594,59.287,59.752,60.044,60.704,61.282,61.558,62.354,62.965,63.573,64.256,64.91,65.777,66.678,67.497,68.237,69.409,70.275,71.37,72.518,73.476,74.464,75.613,76.529,77.546,78.603,79.572,80.662,81.343,82.136,82.936,83.653,84.152,84.593,84.808,84.853,84.808,84.672,84.412,83.948,83.437,82.845,82.033,81.274,80.373,79.618,78.416,77.499,76.47,75.47,74.38,73.427,72.262,71.456,70.448,69.495,68.587,67.66,67.044,66.095,65.51,64.807,64.243,63.521,63.095,62.471,62.002,61.571,61.243,60.744,60.73,59.805
54.481,58.727,59.314,59.739,60.242,60.849,61.282,61.819,62.406,63.03,63.676,64.436,65.178,65.968,67.157,67.786,68.911,69.867,70.965,72.03,73.137,74.356,75.339,76.458,77.546,78.662,79.839,80.893,81.906,82.959,83.699,84.537,85.371,85.797,86.223,86.648,86.759,86.726,86.558,86.133,85.741,85.168,84.412,83.664,82.799,81.746,80.813,79.677,78.568,77.428,76.434,75.123,74.272,72.931,71.945,70.952,69.941,69.023,68.149,67.497,66.526,65.752,65.063,64.602,63.741,63.095,62.64,62.263,61.623,61.309,61.072,60.73,59.819
54.467,58.914,59.42,59.792,60.453,60.809,61.414,61.898,62.679,63.12,63.831,64.731,65.599,66.412,67.296,68.212,69.359,70.275,71.394,72.615,73.79,75.016,76.113,77.156,78.638,79.816,80.963,82.216,83.346,84.537,85.427,86.234,87.182,87.671,88.148,88.546,88.656,88.59,88.501,88.015,87.516,87.004,86.178,85.191,84.254,83.039,82.101,80.963,79.618,78.392,77.357,75.971,74.848,73.826,72.603,71.48,70.485,69.495,68.4,67.598,66.741,65.93,65.293,64.615,63.896,63.302,62.835,62.354,61.767,61.361,61.151,60.757,59.845
54.866,58.928,59.553,59.951,60.374,61.046,61.44,62.198,62.744,63.198,64.179,65.089,65.866,66.652,67.497,68.587,69.706,70.977,71.945,73.137,74.44,75.828,77.109,78.204,79.525,80.974,82.365,83.664,84.943,86.167,87.205,88.269,89.075,89.865,90.423,90.794,90.838,90.816,90.598,90.183,89.668,88.788,88.015,86.993,85.831,84.627,83.471,82.101,80.905,79.584,78.251,76.837,75.792,74.332,73.258,71.945,71.051,69.966,68.961,67.974,67.044,66.349,65.472,64.897,64.114,63.547,62.939,62.393,61.976,61.374,61.125,60.783,59.858
54.825,58.941,59.646,59.991,60.427,61.059,61.558,62.159,62.926,63.638,64.243,65.089,65.866,66.993,67.824,69.061,70.127,71.382,72.578,73.91,75.183,76.576,78.005,79.339,80.72,82.273,83.63,85.146,86.502,87.904,89.053,90.194,91.186,92.108,92.648,93.176,93.273,93.187,92.831,92.454,92.011,91.066,89.953,88.821,87.693,86.201,85.067,83.449,82.067,80.766,79.269,77.899,76.422,75.159,73.838,72.688,71.333,70.448,69.197,68.162,67.371,66.412,65.777,65.012,64.192,63.47,62.991,62.419,62.002,61.479,61.112,60.888,59.872
55.113,59.021,59.58,60.11,60.48,61.099,61.689,62.276,62.874,63.702,64.513,65.28,66.311,67.069,68.375,69.334,70.571,71.749,73.149,74.596,75.911,77.451,78.884,80.28,82.033,83.551,85.168,86.815,88.435,89.832,91.219,92.422,93.498,94.537,95.24,95.718,95.888,95.792,95.527,94.985,94.27,93.294,92.238,90.957,89.503,87.948,86.659,85.112,83.426,81.86,80.188,78.767,77.334,75.864,74.452,73.246,71.994,70.719,69.495,68.774,67.535,66.753,65.815,65.153,64.333,63.754,63.185,62.419,62.015,61.505,61.151,61.007,59.885
55.141,59.034,59.593,60.11,60.546,61.164,61.767,62.406,63.198,63.728,64.551,65.408,66.349,67.459,68.624,69.731,71.026,72.286,73.584,75.147,76.529,78.193,79.77,81.389,83.221,84.965,86.502,88.413,90.205,91.805,93.412,95.006,96.279,97.355,97.964,98.644,98.769,98.842,98.466,97.953,97.018,95.824,94.58,93.187,91.675,89.887,88.236,86.525,84.627,83.004,81.332,79.77,78.005,76.624,75.088,73.838,72.408,71.284,70.04,68.899,67.987,66.943,66.044,65.229,64.449,63.754,63.198,62.497,62.041,61.453,61.282,61.033,59.872
55.209,58.994,59.606,60.083,60.506,61.164,61.78,62.419,63.185,63.702,64.641,65.472,66.576,67.736,68.787,69.966,71.198,72.615,74.055,75.685,77.334,79.071,80.697,82.559,84.311,86.402,88.192,90.183,92.108,94.077,95.856,97.449,99.071,100.348,101.03,101.977,102.182,102.11,101.679,101.092,99.872,98.696,97.018,95.591,93.799,91.718,89.997,87.926,86.044,84.175,82.342,80.547,78.849,77.251,75.685,74.175,72.821,71.48,70.324,69.185,68.074,67.044,66.171,65.319,64.538,63.792,63.185,62.497,62.041,61.492,61.204,61.033,59.858
55.401,59.008,59.593,60.123,60.559,61.138,61.754,62.432,63.198,63.78,64.833,65.866,66.678,67.761,68.911,70.435,71.749,73.246,74.68,76.185,78.052,79.758,81.596,83.539,85.562,87.671,89.887,92.076,94.163,96.406,98.309,100.359,102.028,103.499,104.636,105.414,105.797,105.797,105.324,104.525,103.194,101.648,99.861,98.037,95.93,93.831,91.74,89.558,87.449,85.348,83.426,81.539,79.758,77.77,76.304,74.704,73.149,71.871,70.571,69.471,68.137,67.283,66.285,65.434,64.654,63.831,63.185,62.523,62.041,61.479,61.217,60.77,59.832
55.483,58.954,59.553,60.044,60.493,61.059,61.793,62.432,63.185,63.96,64.948,65.968,66.981,67.911,69.495,70.706,72.237,73.596,75.135,76.908,78.743,80.5,82.571,84.627,86.949,89.152,91.414,93.82,96.406,98.831,101.061,103.326,105.414,107.221,108.506,109.605,109.97,109.97,109.387,108.247,106.881,105.091,103.051,100.814,98.435,95.93,93.574,91.208,88.909,86.703,84.514,82.376,80.35,78.603,76.873,75.076,73.621,72.189,70.743,69.731,68.537,67.397,66.374,65.421,64.602,63.844,63.185,62.536,62.015,61.414,61.296,60.783,59.805
55.415,58.901,59.42,60.017,60.519,61.112,61.793,62.419,63.211,63.973,64.935,65.981,67.145,68.3,69.619,70.916,72.408,73.826,75.732,77.404,79.257,81.239,83.528,85.573,88.181,90.576,93.23,95.994,98.654,101.463,104.049,106.611,109.318,111.296,113.09,114.262,114.647,114.628,113.972,112.633,110.992,108.803,106.4,103.805,101.03,98.131,95.4,92.907,90.358,87.893,85.416,83.335,81.113,79.269,77.357,75.565,73.971,72.469,71.1,69.842,68.562,67.447,66.539,65.523,64.667,63.844,63.185,62.51,61.989,61.414,61.02,60.77,59.766
55.401,58.794,59.407,59.951,60.48,61.046,61.728,62.406,63.146,63.947,64.923,65.993,67.119,68.362,69.632,71.063,72.469,74.296,75.864,77.722,79.944,82.01,84.118,86.648,89.108,91.967,94.846,97.639,100.865,104.069,107.061,110.344,113.168,115.753,118.022,119.478,120.099,120.099,119.129,117.49,115.388,112.662,109.861,106.661,103.723,100.39,97.144,94.195,91.588,88.843,86.368,83.971,81.826,79.618,77.817,75.983,74.296,72.712,71.186,69.892,68.575,67.459,66.437,65.434,64.641,63.844,63.146,62.497,61.963,61.374,60.941,60.664,59.5
55.565,58.701,59.394,59.951,60.427,61.02,61.754,62.393,63.095,63.921,64.935,66.019,67.17,68.362,69.681,71.161,72.87,74.476,76.102,78.287,80.524,82.559,84.819,87.627,90.39,93.273,96.512,99.758,103.326,107.001,110.462,114.117,117.842,121.111,123.576,125.629,126.498,126.444,125.134,123.197,120.456,117.005,113.623,109.989,106.3,102.642,99.269,95.856,92.939,90.117,87.327,84.796,82.411,80.13,78.146,76.375,74.548,72.894,71.321,69.917,68.637,67.485,66.399,65.497,64.551,63.831,63.12,62.38,61.845,61.348,60.73,60.638,59.513
55.388,58.594,59.141,59.513,60.097,60.73,61.387,62.185,62.887,63.857,64.769,65.955,67.056,68.35,69.644,71.137,72.882,74.596,76.505,78.474,80.755,83.118,85.584,88.214,91.251,94.58,97.964,101.422,105.545,109.506,113.836,118.212,122.566,126.526,129.951,132.626,133.886,133.806,132.145,129.483,125.758,121.588,117.443,113.022,108.764,104.707,101.051,97.46,94.109,91.001,87.904,85.393,82.753,80.558,78.509,76.41,74.608,72.882,71.357,69.991,68.624,67.472,66.349,65.472,64.59,63.496,62.887,62.146,61.806,61.112,60.612,60.348,59.341
55.127,58.406,58.954,59.5,59.832,60.467,61.348,61.963,62.77,63.702,64.782,65.892,67.044,68.275,69.719,71.124,72.87,74.596,76.517,78.743,81.02,83.585,86.189,88.887,92.14,95.378,99.165,103.02,107.52,112.146,117.024,122.231,127.419,132.581,137.216,140.949,142.612,142.535,140.381,136.456,131.574,126.562,121.298,116.117,111.355,106.641,102.612,98.612,95.038,91.859,88.711,85.853,83.289,80.905,78.568,76.648,74.776,72.906,71.333,69.892,68.599,67.422,66.336,65.319,64.346,63.444,62.744,62.133,61.479,60.849,60.361,60.123,59.207
55.141,58.044,58.701,59.301,59.739,60.427,61.099,61.728,62.705,63.676,64.564,65.637,67.006,68.175,69.471,71.137,72.87,74.68,76.529,78.802,81.205,83.596,86.525,89.437,92.788,96.427,100.39,104.647,109.308,114.696,120.221,126.206,132.884,139.406,145.753,150.817,153.527,153.207,149.872,144.73,138.2,131.69,125.299,119.242,113.672,108.516,104.12,99.737,95.941,92.346,89.229,86.122,83.494,81.09,78.638,76.695,74.752,72.943,71.333,69.83,68.562,67.17,66.273,64.999,64.179,63.328,62.653,62.002,61.204,60.783,60.163,59.699,58.981
55.1,58.017,58.727,58.981,59.567,60.163,60.836,61.649,62.575,63.276,64.449,65.523,66.589,68.024,69.471,70.952,72.821,74.692,76.529,78.814,81.205,83.721,86.726,89.821,93.23,97.06,101.278,105.868,111.002,116.69,122.881,129.951,137.844,146.318,154.974,162.685,167.141,166.679,161.301,153.306,144.764,136.438,128.571,121.858,115.551,109.901,104.98,100.555,96.533,92.681,89.35,86.368,83.596,81.078,78.615,76.683,74.752,72.809,71.272,69.706,68.425,67.031,65.879,64.923,63.754,63.017,62.159,61.545,61.046,60.44,60.083,59.54,58.594
55.031,57.654,58.205,58.754,59.261,59.779,60.664,61.164,62.224,62.939,64.063,65.178,66.399,67.711,68.899,70.83,72.286,74.308,76.505,78.697,81.136,83.778,86.715,89.821,93.337,97.239,101.71,106.51,111.932,118.089,125.014,133.088,142.33,152.788,164.606,176.883,185.17,183.772,174.337,162.455,150.685,140.373,131.431,123.733,117.052,110.786,105.747,101.102,96.733,92.907,89.437,86.335,83.494,81.067,78.615,76.41,74.512,72.724,70.891,69.409,68.175,66.892,65.484,64.577,63.457,62.783,62.028,61.191,60.599,60.083,59.673,59.301,58.339
54.674,57.506,57.937,58.272,58.888,59.699,60.229,60.994,61.675,62.783,63.689,64.807,66.044,67.271,68.911,70.398,72.177,73.886,76.042,78.287,80.778,83.539,86.581,89.602,93.348,97.281,101.689,106.651,112.487,118.818,126.106,135.007,145.415,157.659,173.481,192.072,207.323,204.204,187.054,169.67,155.014,143.115,133.097,124.775,117.671,111.413,106.048,101.123,96.765,92.907,89.339,86.145,83.38,80.709,78.369,76.149,74.151,72.335,70.509,69.16,67.66,66.589,65.293,64.166,63.289,62.575,61.702,61.02,60.559,59.792,59.341,59.128,58.071
54.481,56.966,57.574,58.111,58.727,59.274,59.832,60.678,61.636,62.354,63.366,64.705,65.841,67.132,68.487,70.053,71.823,73.717,75.685,78.005,80.605,83.244,86.122,89.328,92.864,97.018,101.401,106.661,112.097,118.732,125.977,135.192,146.141,159.341,176.898,200.248,221.575,216.536,193.745,172.392,156.34,143.694,133.265,124.757,117.557,111.129,105.666,100.679,96.322,92.465,88.832,85.741,82.982,80.234,77.793,75.768,73.741,71.994,70.263,68.749,67.271,66.019,64.935,63.96,62.887,62.054,61.361,60.546,60.083,59.434,59.154,58.607,57.668
54.178,56.655,57.223,57.708,58.219,58.901,59.5,60.269,61.099,61.976,62.874,64.127,65.319,66.425,68.074,69.644,71.247,73.246,75.279,77.404,79.874,82.502,85.595,88.788,92.151,96.279,100.679,105.525,111.139,117.69,124.969,133.877,144.297,156.996,173.198,193.882,211.233,207.177,187.801,169.033,153.92,141.91,131.922,123.77,116.49,110.265,104.95,100.1,95.813,91.913,88.17,85.191,82.468,79.653,77.475,75.279,73.27,71.48,69.818,68.225,66.842,65.625,64.487,63.289,62.523,61.845,60.98,60.203,59.673,59.128,58.62,58.138,57.142
53.652,56.451,56.817,57.331,57.776,58.219,59.061,59.872,60.559,61.558,62.523,63.663,64.705,66.108,67.598,69.185,70.756,72.578,74.548,76.707,79.199,81.86,84.706,87.716,91.251,95.134,99.404,103.967,109.575,115.753,122.64,130.67,140.14,151.231,163.73,177.571,187.376,185.399,173.848,160.351,148.456,137.896,129.122,121.495,114.58,108.575,103.561,98.842,94.644,90.696,87.438,84.333,81.562,78.966,76.754,74.524,72.554,70.879,69.222,67.736,66.399,65.153,63.921,62.9,61.95,61.282,60.493,59.779,59.207,58.647,58.165,58.071,56.831
53.36,55.661,56.478,56.804,57.358,57.91,58.714,59.327,60.123,61.033,62.002,63.082,64.243,65.51,66.829,68.387,69.892,71.871,73.971,76.018,78.38,80.859,83.483,86.603,89.767,93.745,97.89,102.243,107.311,113.022,119.356,126.453,134.61,143.201,152.163,161.046,166.17,165.204,158.988,150.229,141.181,132.91,125.134,118.174,112,106.55,101.72,97.271,93.294,89.69,86.346,83.505,80.766,78.193,75.852,73.778,72.018,70.189,68.649,67.082,65.663,64.5,63.353,62.341,61.571,60.664,59.766,59.168,58.714,58.165,57.628,57.196,56.383
52.985,55.524,55.784,56.41,56.98,57.425,58.246,58.861,59.474,60.453,61.309,62.536,63.663,64.846,66.095,67.698,69.259,71.063,72.931,75.147,77.31,79.746,82.422,85.348,88.546,92.043,95.888,99.996,104.697,109.851,115.35,121.448,128.2,134.848,141.293,146.663,149.581,149.514,145.77,140.088,133.372,126.781,120.503,114.493,109.011,103.977,99.54,95.431,91.577,88.303,85.089,82.25,79.549,77.109,74.956,72.931,71.124,69.458,67.736,66.501,65.166,63.87,62.822,61.885,60.967,60.216,59.58,58.781,58.179,57.654,57.209,56.817,55.866
52.608,54.99,55.456,55.798,56.41,57.061,57.668,58.38,58.954,60.057,60.664,61.976,63.082,64.269,65.497,66.829,68.287,70.102,72.006,74.151,76.28,78.568,81.113,83.721,86.759,90.051,93.788,97.618,101.884,106.259,111.257,116.231,121.476,126.909,131.431,134.98,137.024,137.033,134.495,130.634,125.758,120.512,115.282,110.383,105.606,101.071,97.008,93.284,89.865,86.547,83.551,80.847,78.38,76.03,73.946,72.018,70.25,68.662,67.094,65.701,64.384,63.289,62.054,61.23,60.506,59.646,58.767,58.179,57.654,57.196,56.6,56.329,55.374
52.188,54.55,55.072,55.36,55.811,56.41,57.034,57.708,58.513,59.42,60.136,61.23,62.315,63.457,64.615,66.031,67.648,69.21,71.038,72.882,74.884,77.239,79.688,82.239,84.965,88.059,91.338,94.867,98.539,102.509,106.751,110.923,115.311,119.403,122.594,125.345,126.617,126.544,124.849,121.886,118.411,114.397,110.304,105.988,101.977,97.88,94.355,90.914,87.727,84.638,81.883,79.362,77.086,74.788,72.87,71.088,69.272,67.711,66.336,64.987,63.534,62.562,61.505,60.506,59.686,58.821,58.192,57.654,57.155,56.546,56.206,55.866,55.004
51.964,53.956,54.509,54.743,55.305,55.838,56.41,57.061,57.776,58.661,59.447,60.308,61.545,62.549,63.883,65.102,66.817,68.2,69.781,71.847,73.681,75.685,78.028,80.292,82.959,85.921,88.832,91.989,95.208,98.738,102.325,105.787,109.298,112.448,114.888,116.986,117.87,117.804,116.547,114.464,111.912,108.645,105.192,101.792,98.163,94.59,91.599,88.446,85.539,82.799,80.13,77.664,75.589,73.391,71.725,69.88,68.225,66.564,65.229,64.089,62.809,61.845,60.691,59.832,59.008,58.205,57.641,56.858,56.356,56.057,55.429,55.196,54.302
51.175,53.513,53.943,54.385,54.633,55.36,55.757,56.41,57.196,57.937,58.674,59.646,60.704,61.61,62.965,64.217,65.612,67.082,68.762,70.583,72.371,74.151,76.387,78.544,80.94,83.539,86.335,88.843,91.989,94.963,98.11,100.989,103.703,106.239,108.247,109.674,110.304,110.304,109.397,107.8,105.747,103.153,100.286,97.512,94.601,91.338,88.766,85.786,83.198,80.813,78.31,76.125,73.802,72.006,70.287,68.787,67.157,65.701,64.192,63.12,62.094,60.901,59.938,59.101,58.232,57.466,56.871,56.261,55.838,55.346,54.963,54.536,53.68
51.005,52.971,53.319,53.638,54.247,54.605,55.072,55.729,56.383,57.196,57.964,58.727,59.766,60.862,62.054,63.341,64.397,65.917,67.485,69.085,70.866,72.566,74.5,76.6,78.697,81.193,83.539,85.876,88.501,91.132,93.917,96.448,98.665,100.607,102.12,103.224,103.866,103.571,103.02,101.751,100.266,98.131,95.824,93.337,90.783,88.004,85.595,83.164,80.824,78.58,76.399,74.332,72.25,70.559,68.961,67.308,65.968,64.487,63.133,62.133,61.125,59.991,59.048,58.219,57.479,56.831,56.111,55.688,55.237,54.798,54.233,54.067,53.138
50.452,52.412,52.971,53.319,53.61,53.956,54.578,55.086,55.757,56.356,57.101,57.964,58.901,59.911,60.994,62.094,63.431,64.731,66.171,67.799,69.359,70.842,72.809,74.608,76.553,78.708,80.951,83.198,85.427,87.627,89.975,91.978,93.927,95.506,96.923,97.743,98.027,98.016,97.502,96.533,95.017,93.423,91.479,89.47,87.305,84.977,82.936,80.732,78.58,76.505,74.344,72.42,70.756,69.048,67.547,66.209,64.756,63.483,62.276,61.138,60.004,59.207,58.192,57.479,56.817,55.961,55.333,54.908,54.26,53.915,53.652,53.416,52.566
49.883,51.739,52.23,52.538,52.761,53.319,54.012,54.15,54.839,55.634,56.342,57.074,57.964,58.968,59.938,61.033,62.081,63.444,64.82,66.171,67.773,69.346,70.879,72.7,74.584,76.505,78.333,80.327,82.365,84.288,86.201,87.727,89.426,90.783,91.816,92.368,92.961,92.961,92.313,91.436,90.445,89.02,87.483,85.674,83.835,81.895,80.072,78.11,76.28,74.32,72.493,70.743,69.048,67.573,66.209,64.743,63.483,62.276,61.151,60.123,59.114,58.286,57.412,56.614,55.907,55.292,54.688,54.274,53.624,53.319,52.943,52.58,51.823
49.067,51.048,51.584,51.781,52.146,52.636,53.082,53.541,54.122,54.825,55.552,56.329,56.926,57.937,58.981,59.978,61.033,62.198,63.366,64.782,66.171,67.748,69.061,70.805,72.311,74.151,75.84,77.593,79.234,80.94,82.651,84.186,85.472,86.424,87.283,87.86,88.203,88.214,87.705,86.926,86.201,85.033,83.733,82.376,80.651,79.036,77.334,75.482,73.814,72.152,70.509,68.949,67.409,65.968,64.705,63.418,62.146,61.125,59.964,59.034,58.017,57.371,56.505,55.838,55.168,54.509,53.97,53.319,52.887,52.524,52.356,51.949,51.034
